stop_id,stop_code,stop_lat,stop_lon
272189,358,40.9775015583497,29.0999002371191
272194,363,41.0001481272248,29.1562117563822
272172,307,41.0791146520719,28.9496326544121
272175,310,41.0823042033906,28.9183127582142
272200,340,41.054110437965,29.0096778157258
19038,173,40.9860662998144,29.0279014979825
94992,263,41.0197580426646,29.1304154538733
19003,62,41.0744821901911,28.7865302451425
18983,175,41.0942485393645,29.0050972813071
19042,230,41.0498484458966,28.9343960298547
19000,70,41.034512257638,28.8561035196153
272184,334,41.0723883035522,28.8022299356406
272167,317,41.0549034307309,28.8315007415636
272181,316,41.0568370073966,28.8481313919665
272173,308,41.0802283123228,28.9362253203942
272168,303,41.0652301997394,28.9953910663261
272179,314,41.0714904541811,28.8669783971087
272180,315,41.0628471178965,28.8553800127648
87259,249,41.0219544920356,29.0482914336488
18964,3,41.0180878838371,28.9390726953577
272171,306,41.0797649096915,28.9635421453215
272170,305,41.0795639496745,28.9733006430688
272169,304,41.0706569133825,28.980483448202
272199,341,41.0619944467856,29.0074130114981
272174,309,41.0796856699043,28.9281017455959
18955,189,41.0367093597346,28.9868020056073
18976,41,40.9940377190958,29.0707210328901
272183,333,41.0640636378475,28.8039976707914
94995,260,41.0152649991171,29.1623218174753
19072,190,41.0173329144763,28.8710206567902
19013,72,41.042771940903,28.8785139158581
272198,367,41.0226344202904,29.159551400444
18981,61,41.0548431261061,28.8305284782751
19043,229,41.0533171188148,28.9333792133168
94901,1,41.0090300942008,28.9666544105142
19033,228,40.9839202154875,29.0248236343485
19039,171,40.9870544923473,29.0215289530854
18965,182,40.9953653937984,28.8634453783509
94909,179,41.1081033115205,29.0208037521076
272193,362,40.9921564649613,29.1533571203819
272192,361,40.9846900159072,29.1377306108189
19098,223,41.0080807903255,28.9756364422636
19079,11,41.0269750176827,28.9807794370462
19056,21,41.0370425949282,28.9233482713514
19047,25,41.0618853647446,28.9020572549817
272176,311,41.0853738982524,28.9083979482139
18970,69,41.0375829540142,28.8884491188251
18957,154,41.0118336168054,28.9480142509061
272197,366,41.0312433529421,29.1526674021903
272196,365,41.0152325914765,29.1632870725434
272195,364,41.0071876376377,29.161855313952
19064,17,41.0205416862755,28.867598155076
19062,157,41.0120113380929,28.9783890557377
18966,108,41.0401653171935,28.8945397252346
40121,240,41.0823435460817,29.0375407815356
18993,224,41.0764700957238,29.0142414197347
18988,37,41.0055889749704,28.9504763048026
19083,26,41.0685437278609,28.8955160273481
19041,176,41.0447281061923,28.9939316358613
40123,242,41.0755087326161,29.0145215974892
87261,251,41.0163439849385,29.0762438290312
19055,27,41.0727727206285,28.8874693568408
19002,107,41.0535647799909,28.9872835345161
94908,148,41.0649123229773,28.9932507088685
19052,183,41.0157023692585,28.9324434137245
18996,159,41.0381693890196,28.9856532993196
94996,259,41.0215634868382,29.1183668294138
19018,225,41.0690840301626,29.0108399732289
94894,32,41.0998231345794,28.8629693205458
18992,38,41.100950933258,28.9956850231341
94905,180,41.1179730168801,29.0241945058981
19031,172,40.9890064982532,29.0206229467494
19009,202,41.0811835113226,28.7974089652028
19089,109,41.0123115969242,28.9392260780777
19077,215,41.0151864838897,28.9758978638831
19016,198,40.9208673892338,29.1663777593056
19073,151,41.0096062438904,28.9539452429906
19082,112,41.1119296387992,28.8578023113655
19045,133,41.0196954289287,28.9201421684085
19024,40,41.0023151241925,29.0444793836691
18953,214,41.0283272434873,28.9740534725524
18991,45,40.9489343981305,29.1220045901994
19015,46,40.9358034015939,29.1395866329637
94895,193,41.0804748885097,28.8753942306854
94834,255,41.1075118827412,28.9884376566552
19065,156,41.0159700968284,28.9116074203566
19012,51,40.906623568073,29.2114034519071
18969,8,40.9866517091208,28.8285315338388
94896,29,41.0838985215538,28.8722353202349
94906,33,41.1296555539858,29.0250358169142
19086,18,41.0240555726348,28.8633292547155
19032,170,40.985205071559,29.0213336192673
19001,49,40.9163856352708,29.1781270333674
87258,248,41.0219145673449,29.0364140056317
40122,241,41.0773106796729,29.0242490174937
19022,47,40.930029570472,29.1469097710282
94994,261,41.0159496019903,29.1515645753739
19076,134,41.0314800034317,28.9340193232466
19067,194,41.1062565947323,28.8605638483471
19046,28,41.0752526780949,28.8823428520687
19025,35,41.1398147745051,29.0305399270758
19071,131,41.0218077632236,28.9253079035622
19063,218,41.0255507327904,28.9292476464492
87257,247,41.028253706863,29.028844654965
18962,6,40.9797456967691,28.821101976118
87262,252,41.0246243207448,29.0847807184142
19017,149,41.0857962889064,29.0067830766709
19019,50,40.9132928905822,29.1923944540199
19011,201,41.0649978943867,28.8259631804791
94833,256,41.1032348607507,28.9944292324866
18956,161,41.022940952746,28.9740328697418
18971,4,41.0242744642296,28.9301593427226
19092,106,41.0174894537509,28.9731780435299
19095,192,41.0573134416348,28.9068976958139
87264,254,41.0241552371661,29.1087778320224
19044,177,41.0435115604101,28.9903636366881
18961,103,40.9966160825921,28.8753718648843
87263,253,41.0259432807945,29.0973186220892
18986,73,41.1075881721058,28.8014808964513
18975,196,40.9646730796373,29.105255233294
18972,186,41.0303208277531,28.8979599915658
19088,153,41.0033691509583,28.8998548025803
19233,238,41.0055856643852,28.9514201470928
19034,169,40.9843004549085,29.0268939725225
19035,166,40.9911244241955,29.0254669478045
18963,152,41.0340986755539,28.9202215300997
19007,39,40.9904890769335,29.0220851430549
19069,9,41.0344412428863,28.9926834498965
94902,10,41.0314568743665,28.9894457785001
18990,63,41.0796302943683,28.7672633963546
94900,213,41.0095957161657,28.9597863712818
18995,43,40.9981594534018,29.0599064006698
18960,150,41.0076214135945,28.89616225506
94898,212,41.0042113388634,28.9075322133652
94998,257,41.014508129211,29.1896594652918
94903,236,41.0324464811341,28.8424279385886
94904,233,41.0122648277611,28.9598347808513
53121,244,40.8885250272582,29.2389965921206
18998,204,41.0976688498783,28.7912865207185
87260,250,41.0221826659493,29.0620828308547
18997,44,40.9846745964878,29.0904623720437
19093,12,41.0221346688199,28.9746930341564
94911,42,41.0001169500652,29.0303244436632
40120,239,41.0853512482004,29.0455710524811
19059,23,41.0465729708225,28.9155789095557
94897,15,41.0114887473295,28.8807770682549
18985,235,41.0882009753161,28.7965144484037
19091,2,41.0192120150008,28.9194286289524
19054,20,41.0330916170385,28.8606790107887
18977,197,40.9752914076595,29.09966815661
94899,188,41.0103654019054,28.9094986389762
18989,195,41.0224347819803,28.9664222620715
18999,203,41.0724695319329,28.8024370660104
18954,13,41.034035945894,28.9919382357446
19049,31,41.0928594303731,28.8640004360959
53122,245,40.8823435097341,29.2485406762663
19074,155,41.0084327683887,28.9712177796904
19075,24,41.0541472066742,28.9102553666869
94997,258,41.0161569032958,29.1789874222568
18973,7,40.9893339040064,28.8367653223975
94993,262,41.0165327184121,29.1405545656846
18967,232,41.0408611500858,28.907215848711
94913,243,40.8958347283613,29.2277786367932
19080,114,41.0014489148265,28.8901443470437
19058,105,41.0099656814091,28.9472477520823
19084,110,41.0110334389878,28.9430534982223
18958,104,41.0204598865262,28.9002684122021
19020,111,41.0367162138874,28.8706200110709
19087,30,41.0879968467165,28.8665935311132
87256,246,41.0252969925315,29.012815573145
19021,48,40.9238099027252,29.1546374214962
18968,160,41.0484362470592,28.8953790356148
18974,158,40.9913597842939,28.84600340808
19050,191,41.0341855645006,28.9282410819588
18959,184,41.0017078745043,28.8897522790228
19066,14,41.0058385220904,28.8816514379965
94910,66,41.0403554341069,28.8359418393538
19096,113,41.1162376566091,28.8512311338795
19037,165,40.9899871160039,29.0221433316777
19053,16,41.0152640023272,28.8774472201301
19005,178,41.0282867343718,28.9728430137634
19094,19,41.0289758353477,28.8609517569911
19078,5,41.0182694943094,28.9271027197295
89387,9952,40.9777938524902,28.6415612821265
89616,L0129A,41.1084666954989,29.0224791939128
90488,A0526A,41.0198153796231,29.1242832754496
93611,İ1141B,41.0555982156469,28.8549197241127
93353,A2750B,40.8904200070607,29.1995499945269
93055,A0957A,40.9312095756714,29.220460912831
89288,L0053A,41.1751339376038,29.0712509847393
91058,A0934A,40.9112494730055,29.2223606569603
93566,9631,40.8360519437487,29.324316537072
93828,İ0124B,40.9699776238801,28.8004071763887
92575,İ1287A,41.0237760702651,28.8476704874364
93133,A2384A,41.0398486738678,29.1079994942371
224788,43842,41.028049709082,29.0162176139657
91351,M0035B,40.9836098130411,28.7255665606214
87366,12217,41.0068725600403,28.5107070286097
232040,10788,41.0959136878245,29.1372757958399
93297,A0821A,40.9705995896235,29.1114408796925
89211,İ0458B,41.0461045175666,28.8042408132827
92125,İ1028B,41.0570763943118,28.7530693072593
87712,10383,40.9015043345332,29.3803740794234
87329,11838,41.0216717293084,28.9099388982518
91414,İ0267B,41.0498961932277,28.8591552563845
90961,Ş0207B,41.039072893432,28.9620342645456
93038,A1088A,40.8686299336265,29.2711824769389
87429,10150,40.8887381790677,29.2515157321167
92203,İ0056B,41.0033646870748,28.64320568222
92736,11555,40.8893998141674,29.368090823899
91707,A3093A,40.9096723445126,29.2120436107157
89309,Ş0038F,41.048623317748,28.9437560753502
91677,İ0765A,41.0982913556086,28.7913957701115
88915,9991,41.0103771340296,29.2826665090623
94595,36259,40.9844521843864,28.861858492527
89567,L0262A,41.1111010717742,29.0363994772651
232093,10971,41.0260780015953,29.6497255253205
92919,A0693D,40.9755920789724,29.099039983359
92980,İ1607A,41.0992198718348,28.7616587881904
87396,12488,41.02331767157,28.5608125576993
90813,İ1376B,41.0459612630808,28.8677159373895
90094,A0563A,40.9853692356944,29.2265965695231
93681,A0773B,40.9809583680041,29.0897333642921
91406,İ0736A,40.9984872638498,28.6999579080848
87561,10298,41.0251623956673,28.6283452252397
87543,10276,41.0215259697733,28.5866315246629
88755,A2342B,40.996226286841,29.1297882940609
224752,10932,41.0498600006795,29.1754299995362
93562,9627,41.1062753877178,29.1008827798401
93180,A0853A,40.989910088511,29.0904176918738
91600,L0064B,41.1808270089354,29.0461232723968
89328,İ0172A,41.028471451212,28.6835908129307
92798,İ0497A,41.0112705512636,28.8414377563001
87388,12240,41.030073552595,28.55416138229
89382,9946,41.0208142908846,28.5896823511574
90609,L0141D,41.0663018341615,29.0130155375097
88784,Ş0180B,41.0380147518258,28.971013791339
87558,10295,41.0202077367835,28.6549987097074
93470,İ0545A,41.0355439664855,28.8905510538104
92627,9297,40.9972180234115,29.1550552912485
88502,T0049C,41.0184110414385,28.9179503944734
91197,İ0526B,41.0569592359786,28.8303927265899
89858,10331,41.0753541975408,29.5151064613884
93248,A0506B,41.0127522478845,29.1043465216425
88903,9978,41.0001610045334,28.6027244134218
232101,10977,41.1713692572854,29.5185239110982
89931,Ş0485A,41.068969814208,28.9405312329593
92639,A1300A,40.9171984577013,29.253766839041
87370,12221,41.0508695429562,28.4192144813187
93645,A0314A,41.0162011358998,29.1615207225549
92955,A0382A,41.0178366830191,29.0315738044753
88102,A0493A,41.0186982541711,29.0201978433763
93408,İ0213B,41.0173260526153,28.5595325209705
88175,12195,41.0506602401512,28.7940065797567
232058,10904,41.0139388554527,29.0696660585399
89368,9930,40.9213314822131,29.1828990361451
89801,7051,41.0213253218709,28.8493995930201
87730,6980,40.9915305684359,28.8742411438614
92667,A1321B,41.0065130888233,29.2493343625387
89970,A0568A,40.9819977121924,29.2226758241315
92221,A0336A,40.9685930966193,29.2549111452612
224608,10724,40.9776238043623,29.153482802919
88100,A0488B,41.0344722633029,29.1115395818747
93979,A1890B,40.9158700225991,29.3770259465953
231992,10754,40.9987516989971,29.2358539213776
90755,Ş0050A,41.0722863629971,28.9492095399454
92422,11216,41.0182557198201,28.8119407186118
224790,43841,41.0248945696291,29.0120665795175
94281,35375,41.0979866265502,28.6094939271843
91690,A1394B,41.0281973743834,29.0940941617095
91898,A1458B,41.0102873628767,29.1381316215034
90571,A1760B,40.8682079003988,29.2802706502419
90573,A0520A,41.0015226892608,29.0789647967301
88871,9791,41.0435275149307,28.6894472260266
91678,İ0360A,40.9912014954884,28.7713680851921
88145,10257,40.9134032894653,29.2843865953461
232090,10968,41.0359665663052,29.6497390451064
91306,A1997B,41.0024299491274,29.140854275328
90896,Ş0030A,41.0303515934842,28.9676895681502
90528,A0670C,40.8905190142821,29.1903073739022
90092,A0800A,40.9866058294434,29.1724075030696
87469,12522,41.0189361581447,28.8945511361706
93398,İ0198B,40.9955352090061,28.5341950657328
90297,İ0805B,41.0354444037961,28.62355669287
89982,İ1441B,41.0114197104933,28.5547947414341
92533,İ0615A,41.0005008058388,28.8303208524367
93054,A0956B,40.9270304906502,29.2219188053467
87858,8017,41.0341610592511,28.7807454891665
90048,Ş0092B,41.0750497053103,28.9733295634544
92400,İ0546C,41.0341066431574,28.6795791153062
93355,A2752B,40.9012905889861,29.1852278937647
232033,10777,41.0157947900176,29.0950687720912
94706,37112,40.8857812198326,29.2204080489586
90313,İ1026A,40.9894432051101,28.6648540115102
87315,10073,40.9224082421868,29.1348842061999
90254,T0238B,41.0910655843257,28.8826947741429
232059,10797,41.0156139847257,29.0727143250802
90036,İ1586A,40.9995699390255,28.6258628384887
92610,8972,41.0795708484772,29.1486929998567
93146,A0295C,41.0223401092264,29.0740343541681
88616,T0649A,41.0495203139751,28.9066479925052
92703,L0365A,41.1688333987634,29.0275949283404
88513,A1215B,40.9269135430685,29.1554048120484
88021,7687,41.0020052481465,28.7865450984418
94139,A0553A,41.0320963126389,29.1732319519888
90322,İ1469A,41.1118253979391,28.6542961807903
94541,36074,41.084190412557,28.9085637523826
88905,9980,41.0108939644199,28.6010793995156
94106,İ1590B,41.0227987644451,28.5269041090992
93380,11572,41.0417506431568,28.801204975754
94110,A1910A,40.9730664915743,29.2466245378415
92569,İ1283B,41.0424199279777,28.849583802356
90779,A0492B,41.1083882661577,29.0950586687559
89035,10054,41.0079573477845,28.8694389401829
89425,T0071B,41.0472488435884,28.930682509147
89588,A1103A,40.985625126794,29.1835703718956
90696,A4039A,41.0036954183612,29.2281494961402
93556,9620,41.0062399447547,29.2560772475795
94655,36569,40.828586449785,29.3068975421444
87330,11839,41.0597811930045,28.831605573244
92023,A1841A,41.0219829169446,29.0666691031681
90505,T0533A,41.0977368061022,28.8697581762757
93008,İ0286B,41.0767934169177,28.7868025881777
93727,11592,41.0438608111354,28.959055264428
87279,9657,41.0093190325706,29.0640233851388
93991,T0558B,41.052452741367,28.8992717203925
90981,İ1775A,41.0132350887093,28.6322611615788
90567,A1732A,40.9983654695186,29.1232692641458
93257,İ1174B,40.9801337796573,28.7315057546543
88188,Ş0064B,41.1518910133683,28.9175834842451
91451,A1296B,40.9106669719513,29.2526796906727
94562,36226,41.0665471277228,28.9857926078696
224604,10719,40.9821730366612,29.1533791788114
91372,İ0081B,40.9807221747783,28.863843396758
92193,A0460A,41.0016342811444,29.0681462540542
91290,L0026A,41.1131405117602,29.0542151880504
90309,A0075A,41.0388060797921,29.0554003395664
93022,İ0663A,41.0254010161744,28.5876010735131
91825,İ1214B,41.0049492179602,28.7073610062771
232127,10163,41.1573741531261,29.6344619872938
89423,T0070A,41.0385708924872,28.9262361172191
93614,A0050A,41.1520629549403,29.1293118243711
90904,T0512B,41.0373482927872,28.9123215025327
94792,37378,41.0150621294947,28.6400648578312
90699,A1119A,40.9925266998244,29.118067756056
89287,A0375B,41.0231171453684,29.0159016733087
88626,İ0013A,41.0080643177112,28.832700187117
90743,İ0770A,40.9918969353601,28.603241954586
91932,A3190A,40.9678175475249,29.2752352067019
94341,35523,41.0633154854915,28.9423899688159
232067,10913,41.0086594672043,29.1118058652741
94347,35529,41.0349705143101,28.9611909928555
231999,39684,41.0653937136336,29.0893862175823
88620,T0659A,41.0603588643956,28.8896331890248
92369,İ0336A,41.0439227948182,28.7530216064054
88479,Ş0236B,41.0811130967922,28.9235291491088
92393,A0807A,41.0134927706104,29.1642286998901
93661,A1450B,41.0155934901638,29.075607895568
94578,36242,41.0956900307456,28.8960496932289
90792,L0094B,41.235970352222,28.984894042949
89929,Ş0482B,41.0483317517412,28.9205384280353
232020,10739,40.9777209656666,29.1538856797064
91776,İ0916B,41.0374330866257,28.6926984407988
232113,10979,41.2038463304518,29.409497860423
94819,37493,41.0421580529028,28.8131335269849
94272,35366,41.0748088737223,28.6387088393626
92529,İ0604B,41.0013226773506,28.842249772141
94092,İ0909A,41.0003549202016,28.645311699059
91099,A0260A,41.1524708160899,29.0927482920963
93963,İ1002B,41.0080976385972,28.6592655266189
88853,9778,41.0370041955926,28.6662183547234
94735,37230,40.9949426416662,29.107219640798
92873,İ1030A,41.0351471320555,28.8954940793496
90185,T0228A,41.0980686742709,28.9049585272999
93196,İ1040B,41.0702216786641,28.6937853733473
88404,A1518B,40.8164323132117,29.2902367931062
90494,A0533A,41.0003365180639,29.1238710289966
90657,L0146A,41.0479964123904,29.0078905350894
93376,11568,40.9097388348442,29.2591749705147
92681,İ1565A,41.0217214027172,28.7034703391785
91534,A2032A,40.9406287871393,29.306949063117
93342,A0387A,41.0133100151499,29.0114423437488
224606,10721,41.0205069460686,29.1259526358199
92008,İ0598B,41.0651033502818,28.7342787447313
91812,İ0624B,40.9927546749748,28.7867028254741
88161,12181,41.1117155504121,29.0391635096971
91640,A0311B,41.0163957579002,29.1432303568997
93090,A0999B,40.8683113356814,29.3083423026966
92191,A3031B,41.178077612448,29.6146181987049
91658,A1481B,40.9711209632365,29.232574163299
90627,A1985B,41.0049443156535,29.1344621530309
93872,11618,41.0456523387828,29.0078286121832
94094,İ1018A,41.1411769226578,28.4635085600908
92607,8966,41.0943822425902,29.0948933296864
93068,M0030A,40.9988896500921,29.056590316426
90265,İ1677A,41.0734424031501,28.8010247821721
89371,9933,40.8906002347077,29.1905064611788
94355,35537,41.0664368285233,28.9736385213623
93367,11558,40.8777420654616,29.3644695761334
92958,A0882A,40.9058976750503,29.1866585017985
92589,17289,41.0644545920439,28.9181875677776
90531,A1644A,40.8891547292154,29.1819433403771
94083,İ1188A,41.0578763334878,28.673109745577
90458,A4060A,40.9194210486839,29.2660747518482
91592,A0725B,40.8181337823589,29.2797348202851
87418,10132,40.8860954130132,29.2656614160808
93737,11606,40.976306339256,28.742697634168
89122,L0372B,41.1011556073866,28.9985831563636
89039,10058,41.0355791577439,28.8540237833848
92582,İ0843A,41.0664983029376,28.78657422258
91643,A0313B,41.0163469726468,29.1539292865101
92135,İ0231A,41.0459359300111,28.8384148086529
93426,İ0474B,41.1189988976825,28.6276855759903
232091,10969,41.0677172018946,29.663001381975
93891,21441,41.0820082369967,28.9708823960054
88407,A1521B,40.818391354827,29.3053550952585
88826,11713,41.0567173478452,28.813501111989
93678,L0092D,41.1720779356472,29.0527028845394
232018,10770,41.0059376701132,29.1327953918779
93505,A3068B,41.0955122418802,29.8052433409047
91675,İ0578A,41.0536307730369,28.8326575575384
91218,İ1550B,41.0563153558186,28.7576050432765
92338,A1329B,40.9177337003059,29.207721310968
94343,35525,41.076075085321,28.946465636534
90999,A1051A,40.9319882346953,29.1360378035016
91972,A0023B,41.0997467786643,29.0660282384284
92413,A1940B,40.899840241006,29.2592247278315
87963,A0187B,41.1140251564531,29.106014725132
91872,A0140B,41.0831975906878,29.0838007838961
92261,10603,41.102054479884,28.954377014689
88681,T0630B,41.0642653303247,28.8886430248899
91663,A1361A,41.0392020688841,29.0597553591071
91513,İ0580A,41.0578669334559,28.8368016305598
94563,36227,41.0664032755813,28.9866074781158
93412,İ1477A,41.1575824230453,28.6269647563761
93733,11598,41.0771766739505,28.9991909528062
88511,A1204B,40.8676016509856,29.2758004129744
92779,A0711A,40.8557303275744,29.2910896669493
89384,9949,40.9876218706304,28.6575551296719
88355,L0496B,41.0925680441,29.0205429303712
88430,L0056A,41.1821329739295,29.0738433103414
93564,9629,41.1387929608593,29.1205311647453
87971,A0214B,41.1375829973961,29.1159662875872
87345,10099,41.0205888903668,28.8676269869693
93036,A1087A,40.8683569943197,29.2728822562419
94224,35229,41.0010107730028,28.7973396347213
91357,A0937A,40.9069614983618,29.2261782441003
87721,10393,41.1649043350773,29.6355096435268
88259,A3769A,40.8897430190972,29.2372901887393
93243,A3120A,41.016477091142,29.1650991210546
232042,10785,41.0950815995578,29.1462257898607
232004,39710,41.0689322077308,29.0763550615318
91404,İ0732B,41.0394744230412,28.8650417308457
89446,A2478A,41.0346577162136,29.0540722114206
94009,A0274B,40.9443151262243,29.2695540778916
92287,11208,40.9817259627237,28.7033417046853
88140,İ0027D,41.0085169865841,28.8715130982004
94609,36390,41.0799288714437,28.9833125450878
89944,İ0414A,41.0135083538707,28.8718489503324
91112,A2701B,40.8948603571583,29.3553517292794
91169,A3061A,41.0856336592771,29.7139790310629
94470,35915,41.049536806909,28.873445705486
93740,11609,41.0451801268027,28.6723685585794
91401,İ0728A,41.008618609132,28.8688970901999
89951,İ0423A,41.0450521647176,28.8195405237034
93835,A2258B,40.9565010808671,29.2114396947909
90196,İ0052B,41.0340452057039,28.8951809428092
90184,T0226B,41.1021818070248,28.8982853269544
89861,10335,41.0360152624224,29.2718488560617
91798,İ0803B,40.9957991151265,28.6497936488532
91642,A0313A,41.0165918352859,29.1544650714232
90462,İ0899B,41.0032435779014,28.5422530153018
92600,8654,41.0807688615276,29.7321029771993
91557,A2079B,40.8724334443351,29.2646030172111
91227,A0120B,41.0603106765377,29.1001386096021
91833,İ1218B,40.9944720341535,28.7161327242186
91260,A2017A,41.0248099794958,29.122605512393
93241,A3112B,40.9938894199695,29.1429300207094
92010,İ0600A,41.0635174485154,28.7412790177051
87643,10566,41.1436990184418,28.4602790083092
93494,A1414A,41.0402961921798,29.1805093118097
232115,10980,41.1861588100709,29.3524553792903
87880,T0229A,41.0939215197986,28.90729801674
94436,35793,41.030174139742,28.8725482271968
93080,A1289B,40.9585496881074,29.2645811365882
87911,A2658B,40.9160317628644,29.2218764402017
93174,A0073B,41.040635387121,29.0513029582451
93967,İ1174A,40.9805030406426,28.731522905792
87390,12482,41.0348319146782,28.5216030221831
93370,11561,40.8795887367845,29.3536587092006
90601,L0221A,41.1376185847068,29.0379211147177
91871,A0139A,41.0808615324941,29.0800684679987
87351,10105,40.9353673943035,29.28348509046
92987,İ1624A,41.1715123243131,28.6120433542733
91540,A2036A,40.9310086288377,29.3233804943032
92617,8985,41.2235928135436,29.2176511258388
232073,10949,41.1685618469417,29.538766428967
89428,T0074A,41.0498967728339,28.9347583884569
90851,A0775A,40.978805510102,29.0910562881502
87763,7030,41.0067297448642,28.8702407723274
92944,A0363B,41.0475118654733,29.2401878559174
94025,A0303D,41.0228413953168,29.1075409303828
92520,İ0847A,40.9897502080862,28.6611205049902
92732,11551,40.8804153468232,29.3707460871016
88357,A1621A,40.9847681073013,29.1665121958871
90342,Ş0099A,41.073322550244,28.9812455457408
92389,A0804B,41.0048139409827,29.1598376065698
88324,Ş0250B,41.1416462108277,28.9250936811546
89242,İ0849B,41.063730652199,28.6756039283825
93163,T0212B,41.0842738915716,28.8943659858387
88642,A1598A,40.8920095385634,29.2864995902485
93347,A0390B,41.0058357270291,29.021254936948
88064,Ş0085A,41.0936822925233,28.9693701506214
92645,A1303A,40.9174989176051,29.2651852802294
93662,A1454B,41.0018499966971,29.1561800016939
224794,10736,41.1117773547402,29.1155336342736
92869,İ0554B,41.1141440470142,28.8047388409586
89609,T0839B,41.0693508610838,28.9163405965795
93641,A2406A,41.0276282728527,29.1497848325153
88252,A0408A,41.0276113506826,29.0576818725085
92571,İ1284B,41.0396483835043,28.8493015935267
93207,İ1054A,41.0071599964829,28.8386721001856
94649,36563,40.935602624943,29.321401721273
94046,9696,41.0792795223483,28.6335981396843
